Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG03AB02G000S900,2015.06,26919,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03AB02G000S900,2015.09,27322,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03AB02G000S900,2015.12,29891,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03AB02G000S900,2016.03,27881,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03AB02G000S900,2016.06,27924,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AB02G000S900,2016.09,28902,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AB02G000S900,2016.12,32660,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AB02G000S900,2017.03,30381,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AB02G000S900,2017.06,30441,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AB02G000S900,2017.09,31804,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AB02G000S900,2017.12,35537,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AB02G000S900,2018.03,32328,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AB02G000S900,2018.06,32828,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AB02G000S900,2018.09,33370,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AB02G000S900,2018.12,35722,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AB02G000S900,2019.03,33465,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AB02G000S900,2019.06,33977,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AB02G000S900,2019.09,35184,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AB02G000S900,2019.12,38004,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AB02G000S900,2020.03,37717,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AB02G000S900,2020.06,37343,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AB02G000S900,2020.09,39918,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AB02G000S900,2020.12,39913,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AB02G000S900,2021.03,36518,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AB02G000S900,2021.06,37663,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AB02G000S900,2021.09,40431,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AB02G000S900,2021.12,45346,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AB02G000S900,2022.03,39498,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AB02G000S900,2022.06,41077,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AB02G000S900,2022.09,43832,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AB02G000S900,2022.12,47419,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AB02G000S900,2023.03,42358,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AB02G000S900,2023.06,44372,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AB02G000S900,2023.09,46493,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03AB02G000S900,2023.12,46909,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03AB02G000S900,2024.03,43059,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03AB02G000S900,2024.06,44378,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03AB02G000S900,2024.09,46414,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03AB02G000S900,2024.12,50625,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03AB02G000S900,2025.03,46411,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03AB02G000S900,2025.06,46833,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03AB02G000S900,2025.09,50163,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2025,9
SNEQ.SG03AB02G000S900,2025.12,54081,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2025,12
SNEQ.SG03AB02G000S900,2026.03,49735,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2026,3
SNEQ.SG03AB05GNE0S900,2011.06,49696,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03AB05GNE0S900,2011.09,52527,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03AB05GNE0S900,2011.12,55661,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03AB05GNE0S900,2012.03,52052,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03AB05GNE0S900,2012.06,52362,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03AB05GNE0S900,2012.09,53644,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03AB05GNE0S900,2012.12,57242,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03AB05GNE0S900,2013.03,53100,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03AB05GNE0S900,2013.06,53908,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03AB05GNE0S900,2013.09,57648,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03AB05GNE0S900,2013.12,61319,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03AB05GNE0S900,2014.03,56214,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03AB05GNE0S900,2014.06,57608,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03AB05GNE0S900,2014.09,60527,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03AB05GNE0S900,2014.12,63943,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03AB05GNE0S900,2015.03,58770,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03AB05GNE0S900,2015.06,60784,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03AB05GNE0S900,2015.09,63325,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03AB05GNE0S900,2015.12,66840,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03AB05GNE0S900,2016.03,61914,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03AB05GNE0S900,2016.06,63765,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03AB05GNE0S900,2016.09,67063,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03AB05GNE0S900,2016.12,71364,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03AB05GNE0S900,2017.03,67157,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03AB05GNE0S900,2017.06,67671,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03AB05GNE0S900,2017.09,71489,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03AB05GNE0S900,2017.12,77143,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03AB05GNE0S900,2018.03,71778,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03AB05GNE0S900,2018.06,73350,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03AB05GNE0S900,2018.09,76685,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03AB05GNE0S900,2018.12,81198,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03AB05GNE0S900,2019.03,75067,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03AB05GNE0S900,2019.06,77331,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03AB05GNE0S900,2019.09,81420,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03AB05GNE0S900,2019.12,86244,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03AB05GNE0S900,2020.03,77866,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03AB05GNE0S900,2020.06,69989,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03AB05GNE0S900,2020.09,83493,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03AB05GNE0S900,2020.12,89649,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03AB05GNE0S900,2021.03,87431,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03AB05GNE0S900,2021.06,86760,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03AB05GNE0S900,2021.09,89960,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03AB05GNE0S900,2021.12,99866,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03AB05GNE0S900,2022.03,95643,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03AB05GNE0S900,2022.06,97661,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03AB05GNE0S900,2022.09,103049,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03AB05GNE0S900,2022.12,110965,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03AB05GNE0S900,2023.03,102329,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03AB05GNE0S900,2023.06,103322,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03AB05GNE0S900,2023.09,108430,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03AB05GNE0S900,2023.12,111867,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03AB05GNE0S900,2024.03,104740,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03AB05GNE0S900,2024.06,106188,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03AB05GNE0S900,2024.09,109639,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03AB05GNE0S900,2024.12,114273,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03AB05GNE0S900,2025.03,106821,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03AB05GNE0S900,2025.06,108033,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03AB05GNE0S900,2025.09,113550,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2025,9
SNEQ.SG03AB05GNE0S900,2025.12,119766,REVISED,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2025,12
SNEQ.SG03AB05GNE0S900,2026.03,112607,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2026,3
SNEQ.SG03AB980000S900,2011.06,-285,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03AB980000S900,2011.09,1790,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03AB980000S900,2011.12,33,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03AB980000S900,2012.03,-1538,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03AB980000S900,2012.06,-192,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03AB980000S900,2012.09,1687,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03AB980000S900,2012.12,56,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03AB980000S900,2013.03,-1550,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03AB980000S900,2013.06,-172,FINAL,Dollars,6,A,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2013,6
